business_id,name,address,city,state,postal_code,phone_number,latitude,longitude
a2j0f0000015MHvAAM,Cambodian Noodle King,15 - 110  Pony Drive,Newmarket,Ontario,L3Y 7B6,(905) 836-4479,44.0690420233,-79.4287691947
a2j0f0000015MHtAAM,Pizza Nova,R5 - 9830  Markham Road,Markham,Ontario,L3P 3J3,(905) 471-5349,43.905283,-79.267841
a2j0f0000015MIEAA2,Korean BBQ,251 - 3255  Highway 7 East,Markham,Ontario,L3R 3P9,(905) 477-9033,43.8496187731,-79.3475451047
a2j0f0000015MICAA2,Kolbe Shemshak (Pizza Napoli),9A - 7368  Yonge Street,Vaughan,Ontario,L4J 1V8,(905) 763-9696,43.803674,-79.421539
a2j0f0000015MIRAA2,A Smoke Shop,9B - 2180  Steeles Avenue West,Vaughan,Ontario,L4K 2Z5,(905) 669-5197,43.7827075666,-79.4937324279
a2j0f0000015MITAA2,We Are Family Children's Centre Vaughan,10-14 - 551  Cityview Boulevard,Vaughan,Ontario,L4H 0Z4,(416) 751-8222,43.860673,-79.554401
a2j0f0000015MJ6AAM,Polish Army Veteran's Association of America,9700  Highway 27,Vaughan,Ontario,L4H 1Z1,(416) 606-8678,43.821631,-79.631216
a2j0f0000015MJDAA2,Subway,596  Davis Drive,Newmarket,Ontario,L3Y 2P9,(905) 235-3586,44.060450670176834,-79.45162029858568
a2j0f0000015MJdAAM,T&T Supermarket,9255  Woodbine Avenue,Markham,Ontario,L6C 1Y9,(905) 927-9113,43.86815,-79.362715
a2j0f0000015MJfAAM,Tasty Hut Meat Food,15 - 270  West Beaver Creek Road,Richmond Hill,Ontario,L4B 3Z1,(905) 597-8805,43.844354,-79.386842
a2j0f0000015MJhAAM,Bellagio Lounge & Bar,B18 - 8360  Kennedy Road,Markham,Ontario,L3R 9W4,(416) 723-0908,43.85912456435506,-79.30437942448899
a2j0f0000015MJZAA2,Pinky's Variety,24164  Woodbine Avenue,Georgina,Ontario,L4P 3E9,(905) 476-9723,44.2321472724,-79.4487690167
a2j0f0000015MJwAAM,Oriental Delight Chinese Food,15 - 155  Riverglen Drive,Georgina,Ontario,L4P 3M3,(905) 989-0077,44.22775,-79.450608
a2j0f0000015MNUAA2,Compass Group Canada - Markhaven Homes,54  Parkway Avenue,Markham,Ontario,L3P 2G4,(905) 294-2233,43.883719413562844,-79.25422887299995
a2j0f0000015NXjAAM,II Fish Market,99 - 550  Highway 7 East,Richmond Hill,Ontario,L4B 3Z4,(905) 881-2583,43.84477997002109,-79.38357194767926
a2j0f0000015NXkAAM,Food Basics,2900  Steeles Avenue East,Markham,Ontario,L3T 4X1,(905) 881-4900,43.8129262527,-79.3595311833
a2j0f0000015NYFAA2,Natural Life Health Market,30 - 7700  Bathurst Street,Vaughan,Ontario,L4J 7Y3,(905) 707-3350,43.8096405478,-79.451635633
a2j0f0000015NYGAA2,KFC / Taco Bell,FC08 - 17600  Yonge Street,Newmarket,Ontario,L3Y 4Z1,(905) 830-1919,44.0563864258,-79.4848971153
a2j0f0000015NYKAA2,McDonald's,3600  Major Mackenzie Drive West,Vaughan,Ontario,L6A 1S1,(905) 417-1892,43.845209,-79.558106
a2j0f0000015NtlAAE,Subway,6 - 19466  Yonge Street,East Gwillimbury,Ontario,L9N 1L8,(905) 235-6122,44.102879,-79.491946
a2j0f0000015NtpAAE,Tower Hill Child Care Centre,370  Tower Hill Road,Richmond Hill,Ontario,L4E 0T8,(905) 237-7360,43.91437324001412,-79.47264976540701
a2j0f0000015NtqAAE,Domino's Pizza,4 - 6605  Highway 7 East,Markham,Ontario,L3P 7P1,(905) 472-4556,43.878381820971015,-79.2379683314802
a2j0f0000015NtrAAE,Restoran Malaysia,10 - 815  Major Mackenzie Drive East,Richmond Hill,Ontario,L4C 9X2,(905) 508-1432,43.8756341901,-79.4137239189
a2j0f0000015NY2AAM,Ruelo Patisserie,C73 - 550  Highway 7 East,Richmond Hill,Ontario,L4B 3Z4,(905) 762-1500,43.84477997002109,-79.38357194767926
a2j0f0000015NYrAAM,Shoppers Drug Mart,2943  Major Mackenzie Drive West,Vaughan,Ontario,L6A 1R7,(905) 832-9954,43.848596,-79.534991
a2j0f0000015NZFAA2,Michaels Convenience Mart,B5 - 7080  Warden Avenue,Markham,Ontario,L3R 5Y2,(905) 940-2360,43.82241203141332,-79.32592343556435
a2j0f0000015NZOAA2,Crosslands Church-Annex,47  Millard Avenue West,Newmarket,Ontario,L3Y 7P6,(905) 868-9920,44.05115,-79.481713
a2j0f0000015NZRAA2,Keg (The),18195  Yonge Street,East Gwillimbury,Ontario,L3Y 4V8,(905) 830-0615,44.0715268515,-79.4813496334
a2j0f0000015NZTAA2,Domino's Pizza,2 - 1  Industrial Parkway,Aurora,Ontario,L4G 3V9,(905) 713-1189,43.993007,-79.456742
a2j0f0000015NZVAA2,Sandwich Plus,102 - 100  Allstate Parkway,Markham,Ontario,L3R 6H3,(905) 480-9158,43.8543959676,-79.3690937238
a2j0f0000015NZiAAM,Gluten Free Wholesale,10 - 271  Jevlan Drive,Vaughan,Ontario,L4L 8A4,(905) 856-7271,43.800764934173074,-79.54712806679949
a2j0f0000015NZkAAM,Mount Joy Pharmacy,2 - 9418  Markham Road,Markham,Ontario,L6E 0N1,(905) 554-9150,43.895423,-79.264978
a2j0f0000015NZlAAM,Pizza Panini Ristorante,33 - 665  Millway Avenue,Vaughan,Ontario,L4K 3T8,(905) 738-5918,43.811224,-79.5325
a2j0f0000015NZmAAM,Maydoh Restaurant,8 - 1661  Denison Street,Markham,Ontario,L3R 6E3,(905) 415-6926,43.8335553664,-79.3068399173
a2j0f0000015NvFAAU,Fantastic Pizza,13 - 213  The Queensway South,Georgina,Ontario,L4P 2A7,(905) 476-2241,44.22927097925564,-79.46468147330926
a2j0f0000015NwlAAE,Le Chapitre,10 - 140  Amber Street,Markham,Ontario,L3R 3J8,(647) 341-8686,43.828177,-79.332577
a2j0f0000015NZoAAM,Thai Golden Bell Restaurant,17 - 16925  Yonge Street,Newmarket,Ontario,L3Y 5Y1,(905) 954-0954,44.04087465104014,-79.47584647248875
a2j0f0000015NZpAAM,Take One,328 - 7850  Woodbine Avenue,Markham,Ontario,L3R 0B9,(905) 470-4100,43.831882,-79.353039
a2j0f0000015NZqAAM,Sherwood Court Long Term Care Centre,300  Ravineview Drive,Vaughan,Ontario,L6A 3P8,(905) 303-3565,43.889541,-79.518076
a2j0f0000015NXpAAM,Kabob Express,2-3 - 3255  Rutherford Road,Vaughan,Ontario,L4K 5Y5,(905) 660-0409,43.828696,-79.541129
a2j0f0000015Nu4AAE,Richmond Hill Chinese Community Church,9670  Bayview Avenue,Richmond Hill,Ontario,L4C 9X9,(905) 884-3399,43.86775209464525,-79.41468219226063
a2j0f0000015NuGAAU,Life Time Athletic,7405  Weston Road,Vaughan,Ontario,L4L 0H3,(289) 290-6600,43.779117870176094,-79.54302178496063
a2j0f0000015NuOAAU,Markham Centennial  Bocce Club,8600  McCowan Road,Markham,Ontario,L3P 3M2,(905) 294-2601,43.8731183735,-79.287918009
a2j0f0000015Nw5AAE,Tim Hortons,3100  Major Mackenzie Drive West,Vaughan,Ontario,L6A 1S1,(905) 417-9890,43.84982523359427,-79.53776539704121
a2j0f0000015Nw7AAE,Village Church of the Nazarene,216  Main Street Unionville,Markham,Ontario,L3R 2H1,(905) 513-1549,43.86934252607253,-79.3126265731168
a2j0f0000015Nw8AAE,Shoppers Drug Mart,665  Stonehaven Avenue,Newmarket,Ontario,L3X 2G2,(905) 836-9697,44.035409,-79.444962
a2j0f0000015Nw9AAE,Top Choice,A-1 - 8362  Kennedy Road,Markham,Ontario,L3R 9W5,(905) 415-9199,43.8602340239,-79.3034409098
a2j0f0000015MLSAA2,Pizza Nova,1 - 6050  Highway 7 East,Markham,Ontario,L3P 3A9,(905) 209-0433,43.87473582367388,-79.25789456036908
a2j0f0000015MLTAA2,General Nutrition Centre,10 - 8601  Warden Avenue,Markham,Ontario,L3R 0B5,(905) 477-0512,43.856181,-79.332077
a2j0f0000015MLMAA2,Tim Hortons,1600  Langstaff Road,Vaughan,Ontario,L4K 3S3,(905) 669-7574,43.82437837869179,-79.48017396061594
a2j0f0000015Nw3AAE,Shun Lee Pacific Ginseng Herbs Company,E59A - 4300  Steeles Avenue East,Markham,Ontario,L3R 0Y5,(905) 305-0828,43.824276,-79.306591
a2j0f0000015O52AAE,Bizzy Buddies 2,75  Napa Valley Avenue,Vaughan,Ontario,L4H 1M3,(905) 893-3400,43.813458,-79.616432
a2j0f0000015NPpAAM,Sweet-O-One,5 - 50  Doncaster Avenue,Markham,Ontario,L3T 1L4,(905) 709-2253,43.803976,-79.416916
a2j0f0000015NPuAAM,Subway,2 - 83  First Commerce Drive,Aurora,Ontario,L4G 0G2,(905) 727-9742,44.0135267291,-79.4138889869
a2j0f0000015NPnAAM,Subway,102 - 5  Shields Court,Markham,Ontario,L3R 0G3,(905) 940-6111,43.8349657449,-79.3552596901
a2j0f0000015NXGAA2,Aroma Espresso Bar,C - 7600  Weston Road,Vaughan,Ontario,L4L 8B7,(905) 856-9984,43.787547288527755,-79.54939094063064
a2j0f0000015NuAAAU,President's Choice Cooking School,301  High Tech Road,Richmond Hill,Ontario,L4B 4R2,(905) 771-1066,43.84312512809554,-79.41087481402624
a2j0f0000015NuUAAU,Turquoise Wholistic,78  Main Street Markham North,Markham,Ontario,L3P 1X5,(905) 471-9902,43.875062,-79.261039
a2j0f0000015NueAAE,Meadowbrook Lane Pharmacy,4591  Highway 7 East,Markham,Ontario,L3R 1M6,(905) 940-2004,43.861567054323025,-79.30602010020095
a2j0f0000015NukAAE,King Cigar Plus,28 - 13071  Yonge Street,Richmond Hill,Ontario,L4E 1A5,(905) 773-7456,43.9472108323,-79.4543079383
a2j0f0000015MKwAAM,Subway,1A - 23546  Woodbine Avenue,Georgina,Ontario,L4P 0E2,(905) 476-8782,44.055604,-79.403955
a2j0f0000015MLVAA2,St. Paschal Baylon Church,92  Steeles Avenue West,Vaughan,Ontario,L4J 1A1,(905) 889-9021,43.797923563638825,-79.4238718725796
a2j0f0000015MLYAA2,Coach House Pub,1 - 3  Felcher Boulevard,Whitchurch-Stouffville,Ontario,L4A 7X4,(416) 402-2287,44.03354,-79.297184
a2j0f0000015MLaAAM,Canadian Tire,8830  Yonge Street,Richmond Hill,Ontario,L4C 6Z6,(905) 763-2607,43.8427509285825,-79.43110263435811
a2j0f0000015MLrAAM,Tomo Japanese Restaurant,1-2 - 9625  Yonge Street,Richmond Hill,Ontario,L4C 5T2,(905) 770-2129,43.86200997991875,-79.432559487709
a2j0f0000015MM2AAM,York Downs Golf and Country,4134  16th Avenue,Markham,Ontario,L3R 0P1,(905) 477-3105,43.8830586978,-79.3252591815
a2j0f0000015MM3AAM,A Juice,2631 - 8339  Kennedy Road,Markham,Ontario,L3R 5T5,(647) 621-2631,43.857280243639664,-79.30336976322003
a2j0f0000015MMEAA2,Subway,3 - 3582  Major Mackenzie Drive West,Vaughan,Ontario,L4H 3T6,(905) 417-6499,43.845235,-79.558056
a2j0f0000015MMFAA2,KFC / Taco Bell,10594  Yonge Street,Richmond Hill,Ontario,L4C 3C8,(905) 884-8488,43.88559823469692,-79.44126121442945
a2j0f0000015O5FAAU,Canada's Wonderland - Action Zone - Backlot Cafe,9580  Jane Street,Vaughan,Ontario,L6A 1S6,(905) 832-7000,43.84236058728757,-79.54078365752747
a2j0f0000015O5IAAU,DUM PUKHT,323  Denison Street,Markham,Ontario,L3R 1B7,(905) 604-6401,43.82184772245645,-79.34906323755986
a2j0f0000015O5JAAU,King's Landing Bar & Grill,4 - 5946  Main Street,Whitchurch-Stouffville,Ontario,L4A 3A1,(905) 591-7200,43.96929102347432,-79.25809076138344
a2j0f0000015MLbAAM,Pheasant Run Golf Club,18033  Warden Avenue,East Gwillimbury,Ontario,L0G 1V0,(905) 898-3917,44.0918544528,-79.3727290486
a2j0f0000015NQ0AAM,Wind Sushi,289  The Queensway South,Georgina,Ontario,L4P 2B4,(905) 476-9999,44.2243647422946,-79.46444832395359
a2j0f0000015NuxAAE,Thornhill Montessori Learning Centre,2400  John Street,Markham,Ontario,L3T 6G6,(416) 347-6084,43.823861,-79.368521
a2j0f0000015NuyAAE,Super Asia Food & Spices Ltd.,7933 Huntington Road,Vaughan,Ontario,L4H 0S9,(416) 746-5550,43.77305781960776,-79.64677863335073
a2j0f0000015Nv2AAE,Korean Red Ginseng,30 - 3255  Highway 7 East,Markham,Ontario,L3R 3P9,(905) 604-5590,43.849272,-79.349323
a2j0f0000015NtaAAE,Alexander Mackenzie High School,300  Major Mackenzie Drive West,Richmond Hill,Ontario,L4C 3S3,(905) 884-0554,43.86995449133353,-79.44798608193075
a2j0f0000015NtfAAE,Top Spot Pub (The),1 - 87  High Street,Georgina,Ontario,L0E 1R0,(905) 722-7202,44.30283437437607,-79.35639062775581
a2j0f0000015NvKAAU,Pine Tree Garden,1 - 10  Bur Oak Avenue,Markham,Ontario,L6C 0A2,(905) 887-9922,43.888421,-79.31652
a2j0f0000015NvLAAU,Bento Nouveau,11700  Yonge Street,Richmond Hill,Ontario,L4E 0K4,(905) 508-7885,43.91208827384289,-79.44901658197588
a2j0f0000015NvIAAU,Downsview Health Foods / A & E Fine Foods,19811  Woodbine Avenue,East Gwillimbury,Ontario,L0G 1R0,(905) 478-1500,44.1277196789,-79.4192239927
a2j0f0000015NvTAAU,Shoppers Drug Mart,441  Clark Avenue,Vaughan,Ontario,L4J 6W8,(905) 764-9606,43.8047271069,-79.4379460093
a2j0f0000015NvWAAU,Ed Sackfield Arena,311  Valleymede Drive,Richmond Hill,Ontario,L4B 2E1,(905) 771-8570,43.85603063657212,-79.39772127319738
a2j0f0000015NvYAAU,Tim Hortons,1 - 16  Vogell Road,Richmond Hill,Ontario,L4B 3K4,(905) 508-5422,43.8642432434,-79.3833075709
a2j0f0000015NvZAAU,Swiss Chalet,C - 6120  Highway 7 West,Vaughan,Ontario,L4H 0R2,(905) 420-0534,43.827454,-79.459917
a2j0f0000015NvaAAE,Happy Fine Foods,30A - 3255  Highway 7 East,Markham,Ontario,L3R 3P9,(647) 283-6688,43.851215,-79.351099
a2j0f0000015NvbAAE,Bethesda Lutheran Church,20 Union Street,Markham,Ontario,L3R 2H5,(905) 477-1731,43.86276155465852,-79.31144451055685
a2j0f0000015NYgAAM,Silver City - Main Concession,18195  Yonge Street,East Gwillimbury,Ontario,L3Y 4V8,(905) 953-2783,44.071353,-79.484545
a2j0f0000015MM5AAM,Tim Hortons,F109 - 1  Promenade Circle,Vaughan,Ontario,L4J 4P8,(905) 762-9952,43.8067089523,-79.4522331396
a2j0f0000015MMJAA2,Double Lucky Seafood Cuisine,6-7 - 5051  Highway 7 East,Markham,Ontario,L3R 1N3,(905) 415-3883,43.8652573369,-79.2895396632
a2j0f0000015MMOAA2,Food Basics,300  John Street,Markham,Ontario,L3T 5W4,(905) 886-0983,43.8209094852,-79.3988788147
a2j0f0000015NYsAAM,Fishbone Kitchen & Bar,7-8 - 302  Wellington Street,Aurora,Ontario,L4G 1J5,(647) 839-5044,44.003822,-79.452536
a2j0f0000015NvfAAE,La Garderie Des Moussaillons,276  Sunset Boulevard,Whitchurch-Stouffville,Ontario,L4A 3R1,(905) 640-4080,43.96671834761702,-79.2544075667191
a2j0f0000015NvhAAE,O'Malley's Catering,5 - 580  Steven Court,Newmarket,Ontario,L3Y 6Z2,(905) 895-5082,44.0395475559,-79.4551504536
a2j0f0000015NvjAAE,Seafood Depot Inc.,81  Aviva Park Drive,Vaughan,Ontario,L4L 9C1,(905) 856-2770,43.777065801400745,-79.54784732639558
a2j0f0000015NvmAAE,Our Seafood Market,A - 1070  Major Mackenzie Drive East,Richmond Hill,Ontario,L4S 1P3,(905) 737-8367,43.876497,-79.410587
a2j0f0000015NwFAAU,Ming's Restaurant,14-15 - 8392  Kennedy Road,Markham,Ontario,L3R 9W4,(905) 305-0770,43.862639,-79.303703
a2j0f0000015NwIAAU,Sobeys,15500  Bayview Avenue,Aurora,Ontario,L4G 7J1,(905) 726-2530,44.011924525,-79.4462559341
a2j0f0000015NwNAAU,Wonton Chai,1061 - 28  South Unionville Avenue,Markham,Ontario,L4R 4P9,(905) 604-4366,43.85704,-79.303603
a2j0f0000015NwOAAU,Parsian Fine Food,8129  Yonge Street,Markham,Ontario,L3T 2C6,(905) 709-1400,43.82559,-79.42664
a2j0f0000015NwTAAU,Subway,7 - 8750  Bayview Avenue,Richmond Hill,Ontario,L4B 4V9,(905) 731-0296,43.843507286,-79.4081179155
a2j0f0000015NwUAAU,Bulk Barn,18170  Yonge Street,East Gwillimbury,Ontario,L9N 0J3,(905) 853-0147,44.07188455450585,-79.48722624655338
a2j0f0000015NYPAA2,First Academy,131  John Button Boulevard,Markham,Ontario,L3R 9C2,(905) 479-6904,43.86536,-79.356445
a2j0f0000015NYXAA2,Loconte Meat Market Ltd.,25-26 - 200  Marycroft Avenue,Vaughan,Ontario,L4L 3B3,(905) 856-0024,43.78421754664421,-79.56736402018286
a2j0f0000015NYcAAM,Bistro 7501,100 - 7501  Keele Street,Vaughan,Ontario,L4K 1Y2,(905) 597-2757,43.795347,-79.497504
a2j0f0000015NPvAAM,Westview Golf Club,1563  Vandorf Sideroad,Aurora,Ontario,L4G 7C9,(905) 727-9501,43.9911960435,-79.4054812035
a2j0f0000015NPxAAM,Cafe Hesed,247  Main Street,Newmarket,Ontario,L3Y 3Z4,(905) 830-1945,44.0520486266,-79.4558124327
a2j0f0000015NQEAA2,King's Riding Golf Club,14700  Bathurst Street,King,Ontario,L7B 1K5,(905) 713-6875,43.945206,-79.482886
a2j0f0000015NQFAA2,Chocolate & Pastry Boutique (The),16 - 4040  Steeles Avenue West,Vaughan,Ontario,L4L 4Y5,(905) 851-6675,43.76960524674314,-79.55272899568699
a2j0f0000015NQHAA2,Promised Future Inc.,4 - 350  Woodbridge Avenue,Vaughan,Ontario,L4L 3K8,(905) 851-8980,43.784117,-79.600775
a2j0f0000015NwiAAE,Staples Cafeteria,6  Staples Avenue,Richmond Hill,Ontario,L4B 4W3,(905) 737-1147,43.87435190864984,-79.38901869322892
a2j0f0000015O4rAAE,Host (The),1 - 670  Highway 7 East,Richmond Hill,Ontario,L4B 3P2,(905) 709-7070,43.846169041643535,-79.37942126051671
a2j0f0000015O4uAAE,A Yiddishe Mame,19,Vaughan,Ontario,L4J 8A1,(905) 597-7709,43.80719474956354,-79.47168997030921
a2j0f0000015O5TAAU,Hurst Bakery (The),2-3 - 15543  Yonge Street,Aurora,Ontario,L4G 1P3,(905) 841-0278,44.0072643486,-79.468889062
a2j0f0000015O5VAAU,Pleasant Valley Rest Home,511  Queensville Sideroad,East Gwillimbury,Ontario,L9N 0G1,(905) 836-1310,44.131253,-79.480194
a2j0f0000015O5YAAU,Sunny FoodMart,7700  Markham Road,Markham,Ontario,L3S 4S1,(905) 201-2988,43.853440091018676,-79.25703672268853
a2j0f0000015O5aAAE,Adventure Valley,7015  Leslie Street,Markham,Ontario,L3T 6T6,(905) 731-2267,43.808765,-79.372702
a2j0f0000015O5bAAE,Pizza Pizza,3 - 10077  Yonge Street,Richmond Hill,Ontario,L4C 1T7,(905) 737-1111,43.8731660328,-79.4371333801
a2j0f0000015O5cAAE,Open Door Variety,15408  Yonge Street,Aurora,Ontario,L4G 1N9,(905) 727-8159,44.0036205708,-79.4695858208
a2j0f0000015O5fAAE,Brimley Steeles Montessori School,5000  Steeles Avenue East,Markham,Ontario,L3R 9W1,(647) 996-9619,43.828799,-79.288048
a2j0f0000015MKzAAM,Bombay's Chutney,H1 - 1070  Major Mackenzie Drive East,Richmond Hill,Ontario,L4S 1P3,(905) 883-4400,43.877297962,-79.4103532989
a2j0f0000015NYyAAM,Plats du Chef,575 Oster Lane,Vaughan,Ontario,L4K 2B9,(905) 669-0700,43.80590009701663,-79.49376258717083
a2j0f0000015NZ1AAM,Wendy's,4100  Steeles Avenue West,Vaughan,Ontario,L4L 3S8,(905) 265-8212,43.768617,-79.554994
a2j0f0000015NZ5AAM,Emerald Hills Golf,14001  Warden Avenue,Whitchurch-Stouffville,Ontario,L4A 7X5,(905) 888-1100,43.995408,-79.36399
a2j0f0000015NZ2AAM,Kitchen Food Fair Convenience,4 - 525  Cityview Boulevard,Vaughan,Ontario,L4H 0Z4,(289) 304-0871,43.8601883353,-79.554490892
a2j0f0000015NZHAA2,Subway,5B - 8865  Yonge Street,Richmond Hill,Ontario,L4C 6Z1,(905) 889-2384,43.843182,-79.430694
a2j0f0000015NZbAAM,Aurora Salon Secrets Cafe,150 - 14800  Yonge Street,Aurora,Ontario,L4G 1N3,(905) 727-1044,43.98784178331814,-79.46691060883732
a2j0f0000015NZdAAM,Spicy Legend,F28D - 4300  Steeles Avenue East,Markham,Ontario,L3R 0Y5,(647) 863-0630,43.824276,-79.306591
a2j0f0000015NZfAAM,Econo Pizza & Diner,237  Main Street,Newmarket,Ontario,L3Y 3Z4,(905) 898-6666,44.052478,-79.456254
a2j0f0000015NZgAAM,DAGU Rice Noodle,50-53 - 505  Highway 7 East,Markham,Ontario,L3R 7T1,(905) 597-1317,43.86527362353339,-79.28954288478343
a2j0f0000015NZwAAM,Station Creek Golf Club,12657  Woodbine Avenue,Whitchurch-Stouffville,Ontario,L0H 1G0,(905) 888-1219,43.955560998423465,-79.36680756678155
a2j0f0000015NZxAAM,Phoenix Restaurant,8190  Bayview Avenue,Markham,Ontario,L3T 2S2,(905) 886-1113,43.83134024292571,-79.40542707743343
a2j0f0000015NufAAE,Jimmy the Greek,FC12 - 5000  Highway 7 East,Markham,Ontario,L3R 4M9,(905) 474-3756,43.868034,-79.289861
a2j0f0000015NuFAAU,Giorgio D Cafe'  Italiano,26-27 - 344  Edgeley Boulevard,Vaughan,Ontario,L4K 4B7,(905) 660-3600,43.807381,-79.536209
a2j0f0000015NXIAA2,Tang Dynasty Best Food,F5 - 8360  Kennedy Road,Markham,Ontario,L3R 9W4,(905) 948-8162,43.859536,-79.302657
a2j0f0000015NXMAA2,Mi-Ne Sushi Japanese Restaurant,C2 - 125  Pedersen Drive,Aurora,Ontario,L4G 0E3,(905) 503-6463,44.01898,-79.44828
a2j0f0000015NXQAA2,Presidential Gourmet,5 - 7351  Victoria Park Avenue,Markham,Ontario,L3R 3A5,(905) 415-0790,43.820994,-79.343915
a2j0f0000015MMiAAM,King's Riding Golf Club,14700  Bathurst Street,King,Ontario,L7B 1K5,(905) 713-6875,43.945206,-79.482886
a2j0f0000015MMmAAM,Markham Stouffville Hospital,381  Church Street,Markham,Ontario,L3P 7P3,(905) 472-7000,43.885694,-79.229272
a2j0f0000015Nv5AAE,Xpress BBQ,14 - 40  Innovation Drive,Vaughan,Ontario,L4H 0T2,(905) 856-0666,43.78791,-79.627697
a2j0f0000015Nv6AAE,New Jaasmin Banquet Hall,41 - 90  Nolan Court,Markham,Ontario,L3R 4L9,(905) 477-3331,43.823087,-79.355975
a2j0f0000015O5yAAE,Rouge River Brewing Co.,8 - 50  Bullock Drive,Markham,Ontario,L3P 3P2,(905) 209-1236,43.87909509283323,-79.26583807854243
a2j0f0000015O62AAE,Eagles Nest Golf Club Inc.,10000  Dufferin Street,Vaughan,Ontario,L6A 1S3,(905) 417-2300,43.8643786018349,-79.49135527392865
a2j0f0000015O63AAE,Foodland,17250  Highway 27,King,Ontario,L0G 1T0,(905) 939-7372,44.002925,-79.676564
a2j0f0000015O5wAAE,Mezza Notte Trattoria,100 - 11  Disera Drive,Vaughan,Ontario,L4J 0A7,(905) 707-0222,43.811475,-79.454067
a2j0f0000015MLAAA2,Rexdale Food Specialties,201 - 539  Jevlan Drive,Vaughan,Ontario,L4L 8W1,(905) 850-0200,43.80675460542991,-79.54848250245855
a2j0f0000015MLCAA2,Centre Street Deli,1 - 1136  Centre Street,Vaughan,Ontario,L4J 3M8,(905) 731-8037,43.80927774968326,-79.46280215324846
a2j0f0000015MLDAA2,McDonald's,C1 - 9600  Islington Avenue,Vaughan,Ontario,L4L 1A7,(905) 893-3909,43.8244940066,-79.6097079751
a2j0f0000015MLJAA2,bento SUSHI,10870  Yonge Street,Richmond Hill,Ontario,L4C 3E4,(905) 770-7029,43.89244743352941,-79.4428695066217
a2j0f0000015MLKAA2,Oh So Sweet,15 - 8099  Weston Road,Vaughan,Ontario,L4L 0C1,(905) 265-9898,43.79801030055202,-79.54842464181927
a2j0f0000015MLLAA2,Hilton Garden Inn,3201  Highway 7 West,Vaughan,Ontario,L4K 5Z7,(905) 532-2245,43.7921213794,-79.5298941112
a2j0f0000015Nu3AAE,Vivo Pizza + Pasta,12 - 9301  Bathurst Street,Richmond Hill,Ontario,L4C 9S2,(905) 883-8486,43.848789,-79.458698
a2j0f0000015NtvAAE,Childventures Early Learning Academy,10775  Leslie Street,Richmond Hill,Ontario,L4S 0B2,(905) 737-5505,43.900107,-79.395722
a2j0f0000015NtzAAE,Totera Fine Foods,1 - 2414  Major Mackenzie Drive West,Vaughan,Ontario,L6A 3Y7,(905) 879-8325,43.854327,-79.517799
a2j0f0000015Nu0AAE,Prince's Chinese,A14 - 1661  Denison Street,Markham,Ontario,L3R 6E5,(905) 604-8817,43.833944,-79.301381
a2j0f0000015NQDAA2,Country Day School (The),13415  Dufferin Street,King,Ontario,L7D 1K5,(905) 833-1221,43.941951,-79.506866
a2j0f0000015NQQAA2,Casa Farmosa,F26-28 - 4300  Steeles Avenue East,Markham,Ontario,L3R 0Y5,(905) 479-2833,43.825951,-79.305711
a2j0f0000015NQRAA2,Bounce "N" Play LTD,18 - 180  Trowers Road,Vaughan,Ontario,L4L 8A6,(905) 850-7529,43.782906,-79.562431
a2j0f0000015NQSAA2,Sutton District High School,20798  Dalton Road,Georgina,Ontario,L0E 1R0,(905) 722-3281,44.3018637286,-79.3627261205
a2j0f0000015MNKAA2,Oca Nera Restaurant,5-6 - 8348  Islington Avenue,Vaughan,Ontario,L4L 1W8,(905) 264-7152,43.79705,-79.584765
a2j0f0000015MNLAA2,Bahat Community of Canada,7200  Leslie Street,Markham,Ontario,L3T 6L8,(905) 889-8168,43.81483264945437,-79.3751088686963
a2j0f0000015NuuAAE,Cafe 2000,1 - 346  Main Street Markham North,Markham,Ontario,L3P 1Z1,(416) 668-8786,43.890109,-79.26367
a2j0f0000015NwfAAE,Longo's,650  Wellington Street,Aurora,Ontario,L4G 0K3,(905) 726-7928,44.00465,-79.445201
a2j0f0000015MNYAA2,Old Country Inn,198  Main Street Unionville,Markham,Ontario,L3R 2G9,(905) 477-2715,43.868013,-79.312286
a2j0f0000015MNcAAM,Parsi Sandwich,3 - 8199  Yonge Street,Markham,Ontario,L3T 2C6,(416) 788-2588,43.8278933943728,-79.42651099522887
a2j0f0000015MNVAA2,Subway,1 - 25  Woodstream Boulevard,Vaughan,Ontario,L4L 8C4,(905) 265-8520,43.7761439964,-79.6043502578
a2j0f0000015MKmAAM,St. Paul's Lutheran Church,10131  Bayview Avenue,Richmond Hill,Ontario,L4C 2L4,(905) 884-6915,43.87907790004518,-79.41549904695319
a2j0f0000015MKrAAM,Rouge Woods Community Centre,110  Shirley Drive,Richmond Hill,Ontario,L4S 1Y7,(905) 787-1441,43.88351366011471,-79.40374844709984
a2j0f0000015NQVAA2,Ultramar Express Mart,12891  Yonge Street,Richmond Hill,Ontario,L4E 3M7,(905) 313-1313,43.929286,-79.451504
