date,business_id,description
20190926,a2j0f0000015LTPAA2,Restaurant: Fail to provide adequate protection against the harbouring of insects and pests. - Corrected During Inspection
20190926,a2j0f0000015LTPAA2,Restaurant: Fail to cover food to prevent contamination - Corrected During Inspection
20190926,a2j0f0000015LTPAA2,Restaurant: Fail to ensure equipment surface cleaned as necessary. - Not In Compliance
20190926,a2j0f0000015LTPAA2,Restaurant: Fail to ensure room kept free from materials/equipment not regularly used - Not In Compliance
20190926,a2j0f0000015MWvAAM,Restaurant: Fail to provide handwashing station with adequate supplies - Corrected During Inspection
20190926,a2j0f0000015MWvAAM,Restaurant: Food handler fails to wash hands - Corrected During Inspection
20190927,a2j0f0000015NCeAAM,Serving Kitchen: Fail to ensure equipment surface cleaned as necessary. - Not In Compliance
20190927,a2j0f000001W3D9AAK,School Nourishment Program: Fail to provide a thermometer in refrigeration equipment - Corrected During Inspection
20190927,a2j0f000001W3D9AAK,School Nourishment Program: Fail to maintain records of pest control measures taken. - Not In Compliance
20190927,a2j0f0000015MimAAE,Banquet Hall: Fail to provide a thermometer in refrigeration equipment - Not In Compliance
20190927,a2j0f0000015MimAAE,Banquet Hall: Adjust or repair malfunctioning cooler - Not In Compliance
20190927,a2j0f0000015LA9AAM,Child Care Onsite Prep: Fail to maintain equipment in good repair - Not In Compliance
20190927,a2j0f0000015NjgAAE,Restaurant: Fail to provide dishwasher with wash/rinse water temperature thermometer - Not In Compliance
20190927,a2j0f0000015MIFAA2,Herbal Store: Fail to ensure floors kept clean - Not In Compliance
20190927,a2j0f0000015N4GAAU,Caterer / Commissary: Fail to ensure presence of certified food handler or supervisor during all hours of operation - Not In Compliance
20190927,a2j0f0000015N4GAAU,Caterer / Commissary: Fail to ensure equipment surface cleaned as necessary. - Not In Compliance
20190927,a2j0f0000015N4GAAU,Caterer / Commissary: Fail to ensure walls kept clean - Not In Compliance
20190927,a2j0f0000015N4GAAU,Caterer / Commissary: Fail to ensure walls in good repair - Not In Compliance
20190927,a2j0f0000015N4GAAU,Caterer / Commissary: Fail to ensure floors kept clean - Not In Compliance
20190927,a2j0f0000015NUnAAM,Child Care Onsite Prep: Fail to ensure floors kept clean - Not In Compliance
20191023,a2j0f0000015N4GAAU,Caterer / Commissary: Fail to ensure presence of certified food handler or supervisor during all hours of operation - Not In Compliance
20191023,a2j0f0000015N4GAAU,Caterer / Commissary: Fail to ensure walls in good repair - Not In Compliance
20191023,a2j0f0000015N4GAAU,Caterer / Commissary: Fail to ensure walls kept clean - Not In Compliance
20190927,a2j0f0000015KmtAAE,Restaurant: Fail to ensure equipment surface cleaned as necessary. - Not In Compliance
20190927,a2j0f0000015NsVAAU,"Restaurant: Fail to keep washroom equipped with adequate supplies (toilet paper, garbage can, soap, hand dryer or single-use towels) - Corrected During Inspection"
20190927,a2j0f0000015N5cAAE,Restaurant: Fail to provide handwashing station with adequate supplies - Corrected During Inspection
20190927,a2j0f0000015N5cAAE,Restaurant: Sanitize utensils in quaternary ammonium compound solution of less than 200 p.p.m.. - Corrected During Inspection
20190927,a2j0f0000015NJzAAM,Retirement Home: Fail to ensure ceilings kept clean - Not In Compliance
20190927,a2j0f0000015LWEAA2,Group / Lodging Home (>9): Use utensils not free from cracks in contact with food. - Corrected During Inspection
20190927,a2j0f0000015NJzAAM,Retirement Home: Fail to ensure facility surface cleaned as necessary. - Not In Compliance
20190927,a2j0f0000015NJzAAM,Retirement Home: Thermometer in refrigeration equipment not easily readable. - Not In Compliance
20190928,a2j0f0000015MNmAAM,Food Take Out: Fail to ensure presence of certified food handler or supervisor during all hours of operation - Corrected During Inspection
20190928,a2j0f000001Ua0YAAS,Food Take Out: Fail to keep washroom clean and sanitary - Corrected During Inspection
20190928,a2j0f000001UkcfAAC,Food Take Out: Fail to ensure floors kept clean - Corrected During Inspection
20190930,a2j0f000001HmxfAAC,Food Take Out: Fail to ensure equipment surface cleaned as necessary. - Not In Compliance
20190930,a2j0f0000015L6aAAE,Food Take Out: Fail to ensure equipment surface cleaned as necessary. - Not In Compliance
20190930,a2j0f0000015L6aAAE,Food Take Out: Fail to provide adequate protection against the harbouring of insects and pests. - Not In Compliance
20190930,a2j0f0000015MuqAAE,Restaurant: Improper storage of food - Corrected During Inspection
20190930,a2j0f0000015L6aAAE,Food Take Out: Fail to maintain the premises in a clean and sanitary condition - Not In Compliance
20190930,a2j0f0000015MuqAAE,Restaurant: Fail to store/handle ice in a sanitary manner - Corrected During Inspection
20190930,a2j0f000001LxoLAAS,Restaurant: Fail to ensure floors kept clean - Not In Compliance
20190930,a2j0f0000015M4mAAE,"Restaurant: Fail to sanitize kitchenware, tableware, glasses, cutlery or other similar items using a chemical solution at the minimum concentration - Corrected During Inspection"
20190930,a2j0f000001LxoLAAS,Restaurant: Fail to ensure walls kept clean - Not In Compliance
20190930,a2j0f0000015MuqAAE,Restaurant: Fail to ensure facility surface cleaned as necessary. - Not In Compliance
20190930,a2j0f0000015M4mAAE,Restaurant: Fail to provide handwashing station with adequate supplies - Corrected During Inspection
20190930,a2j0f000001LxoLAAS,Restaurant: Use handwashing station other than for handwashing of employees. - Corrected During Inspection
20190930,a2j0f0000015M4mAAE,Restaurant: Fail to display hazardous foods at an internal temperature 4°C (40°F) and lower or 60°C (140°F) and higher - Corrected During Inspection
20190930,a2j0f0000015NikAAE,Food Take Out: Adjust or repair malfunctioning cooler - Corrected During Inspection
20190930,a2j0f0000015NikAAE,Food Take Out: Fail to provide racks/shelves/pallets to store food that are readily cleanable and protect against contamination - Corrected During Inspection
20190930,a2j0f0000015McJAAU,Restaurant: Fail to ensure presence of certified food handler or supervisor during all hours of operation - Not In Compliance
20190930,a2j0f0000015McJAAU,Restaurant: Fail to provide handwashing station with adequate supplies - Corrected During Inspection
20190930,a2j0f0000015LeOAAU,Food Take Out: Fail to ensure floors in good repair - Not In Compliance
20190930,a2j0f0000015LeOAAU,Food Take Out: Fail to ensure floors kept clean - Not In Compliance
20190930,a2j0f0000015LeOAAU,Food Take Out: Fail to ensure ceilings in good repair - Not In Compliance
20190930,a2j0f0000015LeOAAU,Food Take Out: Fail to ensure equipment surface cleaned as necessary. - Not In Compliance
20190930,a2j0f000001VAYyAAO,Restaurant: Improper cooling - Corrected During Inspection
20190930,a2j0f0000015NLOAA2,Supermarket: Fail to provide a sanitizing test reagent to verify the concentration of the other chemical solution being used - Corrected During Inspection
20190930,a2j0f0000015NLOAA2,Supermarket: Fail to provide a thermometer in hot-holding equipment - Corrected During Inspection
20191115,a2j0f0000015LeOAAU,Food Take Out: Fail to ensure floors kept clean - Not In Compliance
20190930,a2j0f000001NAFyAAO,Restaurant: Fail to ensure walls in good repair - Not In Compliance
20190930,a2j0f0000015MpXAAU,Restaurant: Fail to clean multi-service articles after use. - Corrected During Inspection
20190930,a2j0f000001WArnAAG,Restaurant: Fail to maintain records of pest control measures taken. - Not In Compliance
20190930,a2j0f000001WArnAAG,Restaurant: Fail to ensure completion of food handling training by food handler or supervisor. - Not In Compliance
20191001,a2j0f000001WC5nAAG,School Nourishment Program: Fail to provide a thermometer in refrigeration equipment - Corrected During Inspection
20191001,a2j0f000001IL0WAAW,Restaurant: Fail to provide handwashing station with adequate supplies - Not In Compliance
20191001,a2j0f000001IL0WAAW,Restaurant: Fail to protect food from contamination or adulteration. - Corrected During Inspection
20191001,a2j0f0000015NBLAA2,Butcher Shop: Fail to ensure walls in good repair - Not In Compliance
20191001,a2j0f0000015LRjAAM,Convenience / Variety: Fail to sell hazardous foods at an internal temperature 4°C (40°F) and lower or 60°C (140°F) and higher - Corrected During Inspection
20191001,a2j0f0000008NHLAA2,Restaurant: Fail to ensure equipment surface cleaned as necessary. - Not In Compliance
20191001,a2j0f0000008NHLAA2,Restaurant: Fail to ensure walls kept clean - Not In Compliance
20191001,a2j0f0000008NHLAA2,Restaurant: Fail to ensure floors kept clean - Not In Compliance
20191001,a2j0f0000015LSnAAM,Restaurant: Fail to ensure ceilings in good repair - Not In Compliance
20191001,a2j0f0000015NXIAA2,Food Take Out: Fail to store chemicals/pesticides separate from food - Corrected During Inspection
20191001,a2j0f0000015NXIAA2,Food Take Out: Fail to provide handwashing station with adequate supplies - Corrected During Inspection
20191001,a2j0f0000015NXIAA2,Food Take Out: Food handler fails to wash hands - Corrected During Inspection
20191001,a2j0f0000015NXIAA2,Food Take Out: Use dirty/unsuitable cloth for cleaning food-contact surface. - Corrected During Inspection
20191001,a2j0f0000015MFyAAM,Banquet Hall: Fail to ensure floors in good repair - Corrected During Inspection
20191001,a2j0f0000015NguAAE,Restaurant: Fail to ensure walls kept clean - Not In Compliance
20191001,a2j0f000000k9H1AAI,Restaurant: Fail to display hazardous foods at an internal temperature 4°C (40°F) and lower or 60°C (140°F) and higher - Not In Compliance
20191001,a2j0f000000k9H1AAI,Restaurant: Use food equipment not of readily cleanable material. - Not In Compliance
20191001,a2j0f000000k9H1AAI,Restaurant: Fail to ensure floors kept clean - Not In Compliance
20191001,a2j0f0000003F3HAAU,"Restaurant: Fail to sanitize kitchenware, tableware, glasses, cutlery or other similar items using a chemical solution at the minimum concentration - Not In Compliance"
20191001,a2j0f0000015MW3AAM,Restaurant: Fail to provide adequate protection against the breeding of insects and pests. - Not In Compliance
20191001,a2j0f0000015MW3AAM,Restaurant: Fail to ensure walls kept clean - Not In Compliance
20191001,a2j0f0000015LoPAAU,Supermarket: Fail to provide racks/shelves/pallets to store food that are readily cleanable and protect against contamination - Not In Compliance
20191001,a2j0f0000015LoPAAU,Supermarket: Fail to remove garbage/liquid waste when necessary to maintain sanitary condition - Not In Compliance
20191001,a2j0f0000015LoPAAU,Supermarket: Fail to ensure floors in good repair - Not In Compliance
20191001,a2j0f0000015MnUAAU,Restaurant: Fail to ensure equipment surface cleaned as necessary. - Not In Compliance
20191001,a2j0f0000015MnUAAU,Restaurant: Improper storage of food - Corrected During Inspection
20191001,a2j0f0000003F3HAAU,Restaurant: Fail to ensure presence of certified food handler or supervisor during all hours of operation - Not In Compliance
20191001,a2j0f0000003F3HAAU,Restaurant: Fail to store hazardous foods at an internal temperature 4°C (40°F) and lower or 60°C (140°F) and higher - Corrected During Inspection
20191001,a2j0f000001MJGmAAO,Restaurant: Fail to ensure floors kept clean - Not In Compliance
20191001,a2j0f000001MJGmAAO,Restaurant: Fail to ensure ceilings kept clean - Not In Compliance
20191008,a2j0f0000003F3HAAU,Restaurant: Fail to ensure presence of certified food handler or supervisor during all hours of operation - Not In Compliance
20191001,a2j0f000000IAwsAAG,Restaurant: Fail to maintain hazardous foods at an internal temperature 4°C (40°F) and lower or 60°C (140°F) and higher - Corrected During Inspection
20191001,a2j0f000001MJGmAAO,Restaurant: Fail to maintain the premises in a clean and sanitary condition - Not In Compliance
20191001,a2j0f000000IAwsAAG,Restaurant: Fail to ensure floors in good repair - Corrected During Inspection
20191002,a2j0f0000015MBMAA2,Restaurant: Fail to protect food from contamination or adulteration. - Corrected During Inspection
20191001,a2j0f000001ENrGAAW,Food Take Out: Use handwashing station other than for handwashing of employees. - Corrected During Inspection
20191001,a2j0f000001ENrGAAW,Food Take Out: Fail to ensure equipment surface cleaned as necessary. - Not In Compliance
20191001,a2j0f0000015MW3AAM,Restaurant: Fail to ensure facility surface cleaned as necessary. - Not In Compliance
20191001,a2j0f0000015MjZAAU,Restaurant: Fail to remove garbage/liquid waste when necessary to maintain sanitary condition - Corrected During Inspection
20191001,a2j0f0000015MW3AAM,Restaurant: Fail to maintain equipment in good repair - Not In Compliance
20191001,a2j0f0000015MjZAAU,Restaurant: Fail to ensure floors kept clean - Corrected During Inspection
20191002,a2j0f0000015MBMAA2,Restaurant: Fail to clean multi-service articles after use. - Not In Compliance
20191001,a2j0f0000015MW3AAM,Restaurant: Fail to remove garbage/liquid waste when necessary to maintain sanitary condition - Not In Compliance
20191002,a2j0f0000015MBMAA2,Restaurant: Fail to ensure equipment surfaces of cleanable material - Not In Compliance
20191001,a2j0f0000015MC6AAM,Child Care Onsite Prep: Improper storage of food - Corrected During Inspection
20191004,a2j0f0000015MW3AAM,Restaurant: Fail to maintain equipment in good repair - Not In Compliance
